task_id,task_text,source,date_collected,type,complexity,domain
T0200,"Summarize this article: WASHINGTON (CNN) -- There is """"no remaining hope"""" of finding six men trapped for almost a month in a Utah coal mine alive, a federal official said Saturday. Isaac Arellano holds a candle and sings during a fundraiser for miners Tuesday in Price, Utah. """"Over the past 25 days, the Mine Safety and Health Administration has exhausted all known options in our attempt to reach the six miners,"""" Richard Stickler, head of the agency, said in a statement. """"The thoughts and prayers of the dedicated professionals at MSHA are with the families."""" Sympathy for the failed efforts also came Saturday from the White House. """"Last night, a difficult decision was made to end the search,"""" President Bush said in a statement. """"Laura and I are deeply saddened by this tragedy and continue to pray for the families of these men."""" Labor Secretary Elaine Chao called the ordeal """"heartbreaking."""" """"The grueling around-the-clock rescue operation that claimed three lives and injured six others has also taken a tremendous toll on the many brave rescuers and the local community, and our thoughts and prayers are with them all,"""" Chao said in a statement. After drilling seven holes into mine tunnels from the mountaintop above, there has been no sign of the miners -- and microphones have picked up no sound from the men. See a timeline of rescue efforts » . Tests showed underground oxygen levels were too low to sustain human life. """"We basically told the families that at this point in time we've run out of options,"""" Stickler said at a news conference late Friday. """"We've consulted with the people that we have here, we've consulted with the technical support in Pittsburgh and we've consulted with private consultants in terms of where we can go,"""" he said. """"And basically, through all the information we've gleaned over the past nearly four weeks in terms of the conditions we found, in terms of the air readings we found down there and ... everything else, we just don't know where else we can put a hole to get any other information."""" See photos of the rescue mission » . There were no public statements Saturday from Bob Murray, president and CEO of Murray Mining, co-owner of the Crandall Canyon Mine, who was the outspoken face of the rescue operation for the first three weeks, then largely disappeared from public view. Federal officials became the spokesmen. No one from Murray Mining was present at Friday's news conference. """"They are done. It's finished,"""" the attorney for the families said, according to the Saturday edition of The Salt Lake Tribune. """"It's a hard and bitter pill for our families, and there were quite a few tears shed,"""" the newspaper quotes Colin King as saying. The men were trapped during a collapse on August 6, and it is not known whether they survived the cave-in. Efforts to reach them were suspended 10 days later when two rescuers and a federal mining official were killed, and six people were injured in a second collapse as they tried to tunnel horizontally toward the area where the men had been working. Murray said last week that the search effort would stop if no signs of life were found at the sixth hole. Under pressure from the families, however, he agreed to try one more time. Families wanted officials to drill a hole large enough to send down a rescue capsule. The effort to lower the robotic device down a seventh hole had been called """"a long shot"""" by an official. MSHA's Stickler said that hole was drilled into the Crandall Canyon Mine on Thursday, but there were problems with a robotic camera that teams were trying to lower into it. Work resumed Friday, this time at the fourth hole, but the camera could only descend about 7 feet, he said. """"Basically, what it saw was really not that much. There was quite a bit of mud in there, water coming down the hole. It really couldn't go any farther than seven feet,"""" he said of the latest try. In addition, the roof was sagging. """"The families asked many, many questions and we answered them all the best we could, basically coming to the conclusion that we had run out of options."""" Murray said last Saturday he has already filed paperwork with federal regulators to permanently close and seal the Crandall Canyon mine. """"I will never come back to that evil mountain,"""" he said. Friends and family have identified the six missing miners as Luis Hernandez, Manuel Sanchez, Kerry Allred, Carlos Payan, Brandon Phillips and Don Erickson. E-mail to a friend .",cnn_dailymail,2026-08-29,,,
T0201,"Summarize this article: (CNN) -- At least 14 people were killed and 60 others wounded Thursday when a bomb ripped through a crowd waiting to see Algeria's president in Batna, east of the capital of Algiers, the Algerie Presse Service reported. A wounded person gets first aid shortly after Thursday's attack in Batna, Algeria. The explosion occurred at 5 p.m. about 20 meters (65 feet) from a mosque in Batna, a town about 450 kilometers (280 miles) east of Algiers, security officials in Batna told the state-run news agency. The bomb went off 15 minutes before the expected arrival of President Abdel-Aziz Bouteflika. It wasn't clear if the bomb was caused by a suicide bomber or if it was planted, the officials said. Later Thursday, Algeria's Interior Minister Noureddine Yazid Zerhouni said """"a suspect person who was among the crowd attempted to go beyond the security cordon,"""" but the person escaped """"immediately after the bomb exploded,"""" the press service reported. Bouteflika made his visit to Batna as planned, adding a stop at a hospital to visit the wounded before he returned to the capital. There was no immediate claim of responsibility for the bombing. Algeria faces a continuing Islamic insurgency, according to the CIA. In July, 33 people were killed in apparent suicide bombings in Algiers that were claimed by an al Qaeda-affiliated group. Bouteflika said terrorist acts have nothing in common with the noble values of Islam, the press service reported. E-mail to a friend . CNN's Mohammed Tawfeeq contributed to this report.",cnn_dailymail,2026-08-29,,,
T0202,"Summarize this article: (CNN) -- Football superstar, celebrity, fashion icon, multimillion-dollar heartthrob. Now, David Beckham is headed for the Hollywood Hills as he takes his game to U.S. Major League Soccer. CNN looks at how Bekham fulfilled his dream of playing for Manchester United, and his time playing for England. The world's famous footballer has begun a five-year contract with the Los Angeles Galaxy team, and on Friday Beckham will meet the press and reveal his new shirt number. This week, we take an in depth look at the life and times of Beckham, as CNN's very own """"Becks,"""" Becky Anderson, sets out to examine what makes the man tick -- as footballer, fashion icon and global phenomenon. It's a long way from the streets of east London to the Hollywood Hills and Becky charts Beckham's incredible rise to football stardom, a journey that has seen his skills grace the greatest stages in world soccer. She goes in pursuit of the current hottest property on the sports/celebrity circuit in the U.S. and along the way explores exactly what's behind the man with the golden boot. CNN will look back at the life of Beckham, the wonderfully talented youngster who fulfilled his dream of playing for Manchester United, his marriage to pop star Victoria, and the trials and tribulations of playing for England. We'll look at the highs (scoring against Greece), the lows (being sent off during the World Cup), the Man. U departure for the Galacticos of Madrid -- and now the Home Depot stadium in L.A. We'll ask how Beckham and his family will adapt to life in Los Angeles -- the people, the places to see and be seen and the celebrity endorsement. Beckham is no stranger to exposure. He has teamed with Reggie Bush in an Adidas commercial, is the face of Motorola, is the face on a PlayStation game and doesn't need fashion tips as he has his own international clothing line. But what does the star couple need to do to become an accepted part of Tinseltown's glitterati? The road to major league football in the U.S.A. is a well-worn route for some of the world's greatest players. We talk to some of the former greats who came before him and examine what impact these overseas stars had on U.S. soccer and look at what is different now. We also get a rare glimpse inside the David Beckham academy in L.A, find out what drives the kids and who are their heroes. The perception that in the U.S.A. soccer is a """"game for girls"""" after the teenage years is changing. More and more young kids are choosing the European game over the traditional U.S. sports. E-mail to a friend .",cnn_dailymail,2026-08-29,,,
T0203,"Summarize this document. Newton Stewart, one of the areas worst affected, is still being assessed. Repair work is ongoing in Hawick and many roads in Peeblesshire remain badly affected by standing water. Trains on the west coast mainline face disruption due to damage at the Lamington Viaduct. Many businesses and householders were affected by flooding in Newton Stewart after the River Cree overflowed into the town. First Minister Nicola Sturgeon visited the area to inspect the damage. The waters breached a retaining wall, flooding many commercial properties on Victoria Street - the main shopping thoroughfare. Jeanette Tate, who owns the Cinnamon Cafe which was badly affected, said she could not fault the multi-agency response once the flood hit. However, she said more preventative work could have been carried out to ensure the retaining wall did not fail. Meanwhile, a flood alert remains in place across the Borders because of the constant rain. Peebles was badly hit by problems, sparking calls to introduce more defences in the area. Scottish Borders Council has put a list on its website of the roads worst affected and drivers have been urged not to ignore closure signs. The Labour Party's deputy Scottish leader Alex Rowley was in Hawick on Monday to see the situation first hand.",Xsum,2026-08-29,,,
T0204,"Summarize this document. A fire alarm went off at the Holiday Inn in Hope Street at about 04:20 BST on Saturday and guests were asked to leave the hotel. As they gathered outside they saw the two buses, parked side-by-side in the car park, engulfed by flames. One of the tour groups is from Germany, the other from China and Taiwan. It was their first night in Northern Ireland. The driver of one of the buses said many of the passengers had left personal belongings on board and these had been destroyed. Both groups have organised replacement coaches and will begin their tour of the north coast later than they had planned. Police have appealed for information about the attack.",Xsum,2026-08-29,,,
T0205,"Summarize this document. Ferrari appeared in a position to challenge until the final laps, when the Mercedes stretched their legs to go half a second clear of the red cars. Sebastian Vettel will start third ahead of team-mate Kimi Raikkonen. The world champion subsequently escaped punishment for reversing in the pit lane, which could have seen him stripped of pole. Belgian Stoffel Vandoorne out-qualified McLaren team-mate Jenson Button on his Formula 1 debut. Mercedes were wary of Ferrari's pace before qualifying after Vettel and Raikkonen finished one-two in final practice.",Xsum,2026-08-29,,,
T0206,"Summarize this document. John Edward Bates, formerly of Spalding, Lincolnshire, but now living in London, faces a total of 22 charges, including two counts of indecency with a child. The 67-year-old is accused of committing the offences between March 1972 and October 1989. Mr Bates denies all the charges. Grace Hale, prosecuting, told the jury that the allegations of sexual abuse were made by four male complainants and related to when Mr Bates was a scout leader in South Lincolnshire and Cambridgeshire.",Xsum,2026-08-29,,,
T0207,"Summarize this document. Patients and staff were evacuated from Cerahpasa hospital on Wednesday after a man receiving treatment at the clinic threatened to shoot himself and others. Officers were deployed to negotiate with the man, a young police officer. Earlier reports that the armed man had taken several people hostage proved incorrect. The chief consultant of Cerahpasa hospital, Zekayi Kutlubay, who was evacuated from the facility, said that there had been no hostage crises, adding that the man was alone in the room.",Xsum,2026-08-29,,,
T0208,"Summarize this document. Simone Favaro got the crucial try with the last move of the game, following earlier touchdowns by Chris Fusaro, Zander Fagerson and Junior Bulumakau. Rynard Landman and Ashton Hewitt got a try in either half for the Dragons. Glasgow showed far superior strength in depth as they took control of a messy match in the second period. Home coach Gregor Townsend gave a debut to powerhouse Fijian-born Wallaby wing Taqele Naiyaravoro, and centre Alex Dunbar returned from long-term injury.",Xsum,2026-08-29,,,
T0209,"Summarize this document. Veronica Vanessa Chango-Alverez, 31, was killed and another man injured when an Audi A3 struck them in Streatham High Road at 05:30 GMT on Saturday. Ten minutes before the crash the car was in London Road, Croydon, when a Volkswagen Passat collided with a tree. Police want to trace Nathan Davis, 27, who they say has links to the Audi. The car was abandoned at the scene. Ms Chango-Alverez died from multiple injuries, a post-mortem examination found.",Xsum,2026-08-29,,,
T0210,"Summarize this document. Belgian cyclist Demoitie died after a collision with a motorbike during Belgium's Gent-Wevelgem race. The 25-year-old was hit by the motorbike after several riders came down in a crash as the race passed through northern France. Team Sky's Rowe said the main issues come when cars or motorbikes have to pass the peloton and pass riders. Demoitie, who was riding for the Wanty-Gobert team, was taken to hospital in Lille but died later.",Xsum,2026-08-29,,,
T0211,"Summarize this document. Gundogan, 26, told BBC Sport he can see the finishing line after tearing cruciate knee ligaments in December, but will not rush his return. The German missed the 2014 World Cup following back surgery that kept him out for a year, and sat out Euro 2016 because of a dislocated kneecap. Gundogan will not be fit for the start of the Premier League season at Brighton on 12 August but said his recovery time is now being measured in weeks rather than months.",Xsum,2026-08-29,,,
T0212,"Summarize this document. The crash happened about 07:20 GMT at the junction of the A127 and Progress Road in Leigh-on-Sea, Essex. The man, who police said is aged in his 20s, was treated at the scene for a head injury and suspected multiple fractures, the ambulance service said. He was airlifted to the Royal London Hospital for further treatment. The Southend-bound carriageway of the A127 was closed for about six hours while police conducted their initial inquiries.",Xsum,2026-08-29,,,
T0213,Summarize this document. 23 October 2015 Last updated at 17:44 BST. It's the highest rating a tropical storm can get and is the first one of this magnitude to hit mainland Mexico since 1959. But how are the categories decided and what do they mean? Newsround reporter Jenny Lawrence explains.,Xsum,2026-08-29,,,
T0214,Write a python function to remove first and last occurrence of a given character from the string.,google-research-datasets (MBPP),2026-08-29,,,
T0215,Write a function to sort a given matrix in ascending order according to the sum of its rows.,google-research-datasets (MBPP),2026-08-29,,,
T0216,Write a function to count the most common words in a dictionary.,google-research-datasets (MBPP),2026-08-29,,,
T0217,Write a python function to find the volume of a triangular prism.,google-research-datasets (MBPP),2026-08-29,,,
T0218,Write a function to split a string at lowercase letters.,google-research-datasets (MBPP),2026-08-29,,,
T0219,Write a function to find sequences of lowercase letters joined with an underscore.,google-research-datasets (MBPP),2026-08-29,,,
T0220,Write a function to find the perimeter of a square.,google-research-datasets (MBPP),2026-08-29,,,
T0221,Write a function to remove characters from the first string which are present in the second string.,google-research-datasets (MBPP),2026-08-29,,,
T0222,Write a function to find whether a given array of integers contains any duplicate element.,google-research-datasets (MBPP),2026-08-29,,,
T0223,Write a function to check if the given number is woodball or not.,google-research-datasets (MBPP),2026-08-29,,,
T0224,Write a function to find m number of multiples of n.,google-research-datasets (MBPP),2026-08-29,,,
T0225,Write a function to find the first duplicate element in a given array of integers.,google-research-datasets (MBPP),2026-08-29,,,
T0226,Write a python function to find the maximum sum of elements of list in a list of lists.,google-research-datasets (MBPP),2026-08-29,,,
T0227,Write a function to convert the given binary number to its decimal equivalent.,google-research-datasets (MBPP),2026-08-29,,,
T0228,Write a python function to find the product of non-repeated elements in a given array.,google-research-datasets (MBPP),2026-08-29,,,
T0229,Write a function to check if the given tuple list has all k elements.,google-research-datasets (MBPP),2026-08-29,,,
T0230,Write a python function to remove all digits from a list of strings.,google-research-datasets (MBPP),2026-08-29,,,
T0231,Write a python function to find binomial co-efficient.,google-research-datasets (MBPP),2026-08-29,,,
T0232,Write a python function to find the element occurring odd number of times.,google-research-datasets (MBPP),2026-08-29,,,
T0233,Write a python function to count all the substrings starting and ending with same characters.,google-research-datasets (MBPP),2026-08-29,,,
T0234,"Fix this Python function.

def add(a, b)
    return a + b",SWE-bench,2026-08-29,,,
T0235,Write a SQL query to find duplicate emails in a `users` table.,SWE-bench,2026-08-29,,,
T0236,"Refactor this JavaScript loop to use `map` instead of a `for` loop.

let result = [];
for (let i = 0; i < arr.length; i++) {
  result.push(arr[i] * 2);
}",SWE-bench,2026-08-29,,,
T0237,"Debug why this Python code throws `IndexError: list index out of range`.

arr = [1, 2, 3]
print(arr[3])",SWE-bench,2026-08-29,,,
T0238,Write a Python function to check if a string is a palindrome.,SWE-bench,2026-08-29,,,
T0239,"Review this code for bugs.

def divide(a, b):
    return a / b",SWE-bench,2026-08-29,,,
T0240,Write a SQL query to get the second highest salary from an `employees` table.,SWE-bench,2026-08-29,,,
T0241,"Fix this JavaScript function that should return the sum of an array but returns NaN.

function sum(arr) {
  let total;
  arr.forEach(n => total += n);
  return total;
}",SWE-bench,2026-08-29,,,
T0242,Write a Python script to read a CSV file and print the number of rows.,SWE-bench,2026-08-29,,,
T0243,"Explain and fix this infinite loop bug.

i = 0
while i < 10:
    print(i)",SWE-bench,2026-08-29,,,
T0244,"Refactor this repetitive code into a reusable function.

print('Hello, Alice')
print('Hello, Bob')
print('Hello, Carol')",SWE-bench,2026-08-29,,,
T0245,Write a SQL query to join `orders` and `customers` tables and show each order with the customer's name.,SWE-bench,2026-08-29,,,
T0246,"Fix the off-by-one error in this loop that's supposed to print numbers 1 to 5.

for i in range(5):
    print(i)",SWE-bench,2026-08-29,,,
T0247,Write a Python function that returns the factorial of a number using recursion.,SWE-bench,2026-08-29,,,
T0248,"Debug this code that's supposed to filter even numbers but returns an empty list.

nums = [1, 2, 3, 4, 5, 6]
evens = [n for n in nums if n % 2 = 0]",SWE-bench,2026-08-29,,,
T0249,"Write a SQL query to delete duplicate rows from a table, keeping only one copy of each.",SWE-bench,2026-08-29,,,
T0250,"Convert this callback-based Node.js function to use async/await.

function getData(cb) {
  fs.readFile('file.txt', (err, data) => {
    if (err) return cb(err);
    cb(null, data);
  });
}",SWE-bench,2026-08-29,,,
T0251,"Fix this Python code that raises `KeyError` when a key doesn't exist.

config = {'debug': True}
print(config['verbose'])",SWE-bench,2026-08-29,,,
T0252,Write a function in Python to remove duplicates from a list while preserving order.,SWE-bench,2026-08-29,,,
T0253,"Review this SQL query for performance issues.

SELECT * FROM orders WHERE YEAR(order_date) = 2024;",SWE-bench,2026-08-29,,,
T0254,"Fix this JavaScript function that mutates the original array unintentionally.

function sortDescending(arr) {
  return arr.sort((a, b) => b - a);
}",SWE-bench,2026-08-29,,,
T0255,Write a Python function to validate an email address using regex.,SWE-bench,2026-08-29,,,
T0256,"Debug why this recursive function causes a stack overflow.

def countdown(n):
    print(n)
    countdown(n - 1)",SWE-bench,2026-08-29,,,
T0257,Write a SQL query to find customers who have never placed an order.,SWE-bench,2026-08-29,,,
T0258,"Refactor this nested if-else chain into a cleaner structure.

if score >= 90:
    grade = 'A'
else:
    if score >= 80:
        grade = 'B'
    else:
        if score >= 70:
            grade = 'C'
        else:
            grade = 'F'",SWE-bench,2026-08-29,,,
T0259,"Fix this Python code that's supposed to open a file safely but leaks the file handle.

f = open('data.txt')
data = f.read()",SWE-bench,2026-08-29,,,
T0260,Write a JavaScript function to debounce another function call.,SWE-bench,2026-08-29,,,
T0261,"Review this code for a potential SQL injection vulnerability.

query = ""SELECT * FROM users WHERE username = '"" + username + ""'""
cursor.execute(query)",SWE-bench,2026-08-29,,,
T0262,Write a Python function to find the maximum value in a list without using the built-in `max()`.,SWE-bench,2026-08-29,,,
T0263,"Fix this bug where a default mutable argument causes unexpected shared state.

def add_item(item, items=[]):
    items.append(item)
    return items",SWE-bench,2026-08-29,,,
T0264,Write a SQL query to calculate the total revenue per month from a `sales` table with `amount` and `sale_date` columns.,SWE-bench,2026-08-29,,,
T0265,"Debug this React component that doesn't re-render when state changes.

const [count, setCount] = useState(0);
function increment() {
  count = count + 1;
}",SWE-bench,2026-08-29,,,
T0266,"Write a Python function that merges two dictionaries, with values from the second overriding the first.",SWE-bench,2026-08-29,,,
T0267,"Fix this bug where a Python function compares floats and fails due to precision issues.

if 0.1 + 0.2 == 0.3:
    print('equal')",SWE-bench,2026-08-29,,,
T0268,Write a SQL query to add a new column `status` with a default value of `'active'` to an existing `users` table.,SWE-bench,2026-08-29,,,
T0269,"Review and improve this Python code for readability and PEP 8 compliance.

def calc(x,y,z):
    if x==1:
        return y+z
    else:
        return y-z",SWE-bench,2026-08-29,,,

T0270,"A company can either launch a product quickly with limited testing or delay the launch for extensive testing. Which strategy is more likely to reduce the risk of serious product defects, and why?",Original,2026-08-29,,,
T0271,A manager notices that employees who work longer hours often complete more projects. Can the manager conclude that longer working hours cause higher productivity? Explain.,mmlu,2026-08-29,,,
T0272,Three candidates applied for a job. Ali has more experience than Sara. Sara has more experience than Omar. Who has the most experience?,mmlu,2026-08-29,,,
T0273,"A company has limited resources and must choose between improving cybersecurity or redesigning its logo. If the company has recently experienced several security incidents, which should it prioritize and why?",mmlu,2026-08-29,,,
T0274,A policy states that employees who arrive late more than three times in a month receive a warning. Ahmed arrived late twice in January and once in February. Should he receive a warning in February?,mmlu,2026-08-29,,,
T0275,A store offers a discount only to customers who have a membership card. Mona receives the discount. What can logically be inferred?,mmlu,2026-08-29,,,
T0276,"A team must choose between two suppliers. Supplier A is cheaper but has a history of late deliveries. Supplier B is more expensive but has consistently delivered on time. If meeting deadlines is critical, which supplier is the safer choice?",mmlu,2026-08-29,,,
T0277,"If all certified employees have completed the required training, and Lina is certified, what can be concluded about Lina?",mmlu,2026-08-29,,,
T0278,A restaurant receives many complaints about slow service but very few complaints about food quality. What problem should management investigate first?,mmlu,2026-08-29,,,
T0279,"A company wants to reduce employee turnover. One proposal increases salaries, while another improves workplace flexibility. Employee surveys show that most departing employees cite low pay as a major reason for leaving. Which proposal has stronger evidence behind it?",mmlu,2026-08-29,,,
T0280,A rule says that only users who verify their email can access a private account. Karim cannot access the account because his email is not verified. Is this consistent with the rule?,mmlu,2026-08-29,,,
T0281,"A school considers banning smartphones during exams. Students argue that smartphones are useful for emergencies, while teachers argue that they increase cheating. If the main goal is exam integrity, which argument is more directly relevant?",mmlu,2026-08-29,,,
T0282,"A project has three tasks: A must be completed before B, and B must be completed before C. If A is not finished, can C be completed according to the required sequence?",mmlu,2026-08-29,,,
T0283,A doctor has two possible treatments. Treatment A is well studied and has known side effects. Treatment B is experimental with limited evidence. Which treatment generally provides a more predictable risk profile?,mmlu,2026-08-29,,,
T0284,"A company receives a complaint that its website is difficult to navigate. Before redesigning the entire website, what would be the most logical first step?",mmlu,2026-08-29,,,
T0285,"If every member of Team A knows Python, and Sara is a member of Team A, what can be inferred about Sara?",mmlu,2026-08-29,,,
T0286,A security system generates an alert whenever unusual login activity is detected. An alert was generated for an account. What can be concluded?,mmlu,2026-08-29,,,
T0287,"A manager wants to determine why a project failed. The team missed deadlines, requirements changed frequently, and several employees left during the project. Why should the manager consider multiple causes instead of blaming one factor?",mmlu,2026-08-29,,,
T0288,A company can spend its limited budget on either employee training or new office furniture. Customer complaints indicate that employees lack knowledge needed to serve customers correctly. Which investment is more logically justified?,mmlu,2026-08-29,,,
T0289,A researcher observes that people who exercise regularly tend to report better sleep. What additional evidence would make the claim that exercise improves sleep more convincing?,mmlu,2026-08-29,,,
T0290,"A company has two cybersecurity strategies. Strategy A protects only one critical server but provides strong protection. Strategy B provides moderate protection across all systems. If attackers usually target the critical server, which strategy is more appropriate?",mmlu,2026-08-29,,,
T0291,"Five people are standing in a line. Ahmed is before Mona, and Mona is before Youssef. Who must be before Youssef?",mmlu,2026-08-29,,,
T0292,A company claims that its new software is faster because one employee completed a task more quickly after using it. Is this sufficient evidence to establish that the software is faster?,mmlu,2026-08-29,,,
T0293,A rule states that applications submitted after Friday will not be considered. An application was submitted on Thursday. Should it be rejected solely because of the submission date?,mmlu,2026-08-29,,,
T0294,A hospital must choose between purchasing additional emergency equipment and renovating its waiting room. Emergency equipment is currently insufficient. Which choice should be prioritized from a patient-safety perspective?,mmlu,2026-08-29,,,
T0295,A student gets high grades after attending every class. Can we conclude that attendance alone caused the high grades?,mmlu,2026-08-29,,,
T0296,A company notices that sales increased after it launched an advertising campaign. What should it examine before concluding that the campaign caused the increase?,mmlu,2026-08-29,,,
T0297,A project manager can either fix a small cosmetic issue or address a security vulnerability that could expose user data. Which issue should be addressed first and why?,mmlu,2026-08-29,,,
T0298,All managers must approve budget requests. Nour's budget request has not been approved. What can be concluded about whether Nour's request can be considered finalized?,mmlu,2026-08-29,,,
T0299,"A company has evidence that a new process reduces production errors, but it also increases production time. What should management consider before adopting the process?",BIG-Bench-Hard,2026-08-29,,,
T0300,A school wants to improve student performance. Test results show that students struggle mainly with reading comprehension rather than mathematics. Which intervention is more logically targeted?,BIG-Bench-Hard,2026-08-29,,,
T0301,"A company has three possible projects. Project A has high potential profit but very high risk. Project B has moderate profit and moderate risk. Project C has low profit and low risk. If the company has a low tolerance for risk, which project is most suitable?",BIG-Bench-Hard,2026-08-29,,,
T0302,"If no employees without security training are allowed to access sensitive systems, and Omar has access to a sensitive system, what can be inferred?",BIG-Bench-Hard,2026-08-29,,,
T0303,"A manager receives two reports about the same incident. One report was written by a direct witness, while the other was based on rumors. Which report should generally receive greater evidential weight?",BIG-Bench-Hard,2026-08-29,,,
T0304,A company discovers that most customer complaints come from one specific product. What is the most reasonable first hypothesis?,BIG-Bench-Hard,2026-08-29,,,
T0305,"A team must select a project leader. Candidate A has strong technical skills but poor communication skills. Candidate B has good technical skills and excellent communication skills. If the leader must coordinate a large team, who is generally the stronger choice?",BIG-Bench-Hard,2026-08-29,,,
T0306,"A company introduces a new security policy, but employees are not informed about it. Later, several employees violate the policy. What is a reasonable explanation for the violations?",BIG-Bench-Hard,2026-08-29,,,
T0307,"A researcher has two explanations for an observation. Explanation A requires several unsupported assumptions, while Explanation B explains the observation using fewer assumptions and existing evidence. Which explanation is generally preferable?",BIG-Bench-Hard,2026-08-29,,,
T0308,A company wants to enter a new market. Research shows strong demand but also strict regulations and established competitors. What should the company do before entering?,BIG-Bench-Hard,2026-08-29,,,
T0309,A task can only begin after both Task A and Task B are completed. Task A is complete but Task B is not. Can the task begin?,BIG-Bench-Hard,2026-08-29,,,
T0310,A manager wants to know whether a training program improved employee performance. Which comparison would provide useful evidence?,BIG-Bench-Hard,2026-08-29,,,
T0311,"A company has a limited budget for risk reduction. Risk A could cause minor financial losses frequently, while Risk B is unlikely but could cause a catastrophic loss. Which risk should management carefully evaluate before allocating the budget?",BIG-Bench-Hard,2026-08-29,,,
T0312,A rule states that every approved application receives a confirmation email. Sara has not received a confirmation email. Can we conclude that her application was rejected?,BIG-Bench-Hard,2026-08-29,,,
T0313,"A company notices that two departments have conflicting priorities. Department A wants to reduce costs, while Department B wants to improve quality. What is the most logical way to resolve the conflict?",BIG-Bench-Hard,2026-08-29,,,
T0314,A decision is based on evidence that is outdated and no longer reflects current conditions. What is the main logical weakness of the decision?,BIG-Bench-Hard,2026-08-29,,,

T0315,"Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?",openai/gsm8k,2026-08-29,,,
T0316,"Weng earns $12 an hour for babysitting. Yesterday, she just did 50 minutes of babysitting. How much did she earn?",openai/gsm8k,2026-08-29,,,
T0317,"Betty is saving money for a new wallet which costs $100. Betty has only half of the money she needs. Her parents decided to give her $15 for that purpose, and her grandparents twice as much as her parents. How much more money does Betty need to buy the wallet?",openai/gsm8k,2026-08-29,,,
T0318,"Julie is reading a 120-page book. Yesterday, she was able to read 12 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?",openai/gsm8k,2026-08-29,,,
T0319,James writes a 3-page letter to 2 different friends twice a week.  How many pages does he write a year?,openai/gsm8k,2026-08-29,,,
T0320,"Mark has a garden with flowers. He planted plants of three different colors in it. Ten of them are yellow, and there are 80% more of those in purple. There are only 25% as many green flowers as there are yellow and purple flowers. How many flowers does Mark have in his garden?",openai/gsm8k,2026-08-29,,,
T0321,"Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If he eats it all, how many pieces does he eat that day?",openai/gsm8k,2026-08-29,,,
T0322,"Ken created a care package to send to his brother, who was away at boarding school.  Ken placed a box on a scale, and then he poured into the box enough jelly beans to bring the weight to 2 pounds.  Then, he added enough brownies to cause the weight to triple.  Next, he added another 2 pounds of jelly beans.  And finally, he added enough gummy worms to double the weight once again.  What was the final weight of the box of goodies, in pounds?",openai/gsm8k,2026-08-29,,,
T0323,"Alexis is applying for a new job and bought a new set of business clothes to wear to the interview. She went to a department store with a budget of $200 and spent $30 on a button-up shirt, $46 on suit pants, $38 on a suit coat, $11 on socks, and $18 on a belt. She also purchased a pair of shoes, but lost the receipt for them. She has $16 left from her budget. How much did Alexis pay for the shoes?",openai/gsm8k,2026-08-29,,,
T0324,"Tina makes $18.00 an hour.  If she works more than 8 hours per shift, she is eligible for overtime, which is paid by your hourly wage + 1/2 your hourly wage.  If she works 10 hours every day for 5 days, how much money does she make?",openai/gsm8k,2026-08-29,,,
T0325,"A deep-sea monster rises from the waters once every hundred years to feast on a ship and sate its hunger. Over three hundred years, it has consumed 847 people. Ships have been built larger over time, so each new ship has twice as many people as the last ship. How many people were on the ship the monster ate in the first hundred years?",openai/gsm8k,2026-08-29,,,
T0326,"Tobias is buying a new pair of shoes that costs $95. He has been saving up his money each month for the past three months. He gets a $5 allowance a month. He also mows lawns and shovels driveways. He charges $15 to mow a lawn and $7 to shovel. After buying the shoes, he has $15 in change. If he mows 4 lawns, how many driveways did he shovel?",openai/gsm8k,2026-08-29,,,
T0327,Randy has 60 mango trees on his farm. He also has 5 less than half as many coconut trees as mango trees. How many trees does Randy have in all on his farm?,openai/gsm8k,2026-08-29,,,
T0328,"Jasper will serve charcuterie at his dinner party. He buys 2 pounds of cheddar cheese for $10, a pound of cream cheese that cost half the price of the cheddar cheese, and a pack of cold cuts that cost twice the price of the cheddar cheese. How much does he spend on the ingredients?",openai/gsm8k,2026-08-29,,,
T0329,Joy can read 8 pages of a book in 20 minutes. How many hours will it take her to read 120 pages?,openai/gsm8k,2026-08-29,,,
T0330,James creates a media empire.  He creates a movie for $2000.  Each DVD cost $6 to make.  He sells it for 2.5 times that much.  He sells 500 movies a day for 5 days a week.  How much profit does he make in 20 weeks?,openai/gsm8k,2026-08-29,,,
T0331,"The profit from a business transaction is shared among 2 business partners, Mike and Johnson in the ratio 2:5 respectively. If Johnson got $2500, how much will Mike have after spending some of his share on a shirt that costs $200?",openai/gsm8k,2026-08-29,,,
T0332,"In a truck, there are 26 pink hard hats, 15 green hard hats, and 24 yellow hard hats.  If Carl takes away 4 pink hard hats, and John takes away 6 pink hard hats and twice as many green hard hats as the number of pink hard hats that he removed, then calculate the total number of hard hats that remained in the truck.",openai/gsm8k,2026-08-29,,,
T0333,It takes Roque two hours to walk to work and one hour to ride his bike to work. Roque walks to and from work three times a week and rides his bike to and from work twice a week. How many hours in total does he take to get to and from work a week with walking and biking?,openai/gsm8k,2026-08-29,,,
